"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"HC660_RS00005",1639.61184831573,-0.152960664059313,0.167743983666788,0.259355516640613,0.572246282176171
"HC660_RS00010",1598.96633610656,0.172344030555771,0.223633513040631,0.257433230768708,0.570421331807794
"HC660_RS00015",118.866439981849,0.0561668347150314,0.234614867459684,0.675722380253156,0.872788120489991
"HC660_RS00020",1203.01709910114,-0.0487477683815993,0.22970430412378,0.720661839549076,0.894757652617091
"HC660_RS00025",296.432753080674,-0.00152007853391249,0.233989826836349,0.988765907324639,0.995966156277736
"HC660_RS00030",4278.19493518411,0.398373245051304,0.265585648136455,0.029983648262338,0.200901466757761
"HC660_RS00035",6081.05245740267,0.507337099391721,0.260853993965723,0.00849260730353792,0.109383581701045
"HC660_RS00040",32.5731926623268,0.209136696871635,0.321693750927982,0.146294994477888,0.440334644815774
"HC660_RS00045",1.40237787378136,-0.00176817373023729,0.278281842650176,0.940525520045023,NA
"HC660_RS00055",24.5681878146366,0.0219981402684425,0.261188430969991,0.825118856558263,0.939636126593486
"HC660_RS00065",25.4772898643106,0.00973824418013528,0.261994601770169,0.912804064630679,0.968070734754723
"HC660_RS00070",2836.25940280255,0.367914533627803,0.267956647546411,0.0433162131924795,0.244786972227268
"HC660_RS00075",1727.10776974179,-0.0170954774260338,0.225126433862341,0.896570668913592,0.965499045147575
"HC660_RS00080",2051.85490096225,0.355168864909637,0.222259522234446,0.032828137271188,0.212084629424817
"HC660_RS00085",3622.07438206789,0.581803557732549,0.216274048283251,0.00107486120116766,0.0340684267674444
"HC660_RS00090",978.246472659268,0.219421765829613,0.261748714815988,0.171828626058761,0.464065022051697
"HC660_RS00095",8.9832439801683,-0.0439226557579203,0.264458831287997,0.650475054141438,0.857682297939061
"HC660_RS00100",211.532531829433,0.0858995051690925,0.232344798774349,0.538867816598277,0.795426999313943
"HC660_RS00105",97.7358789281593,-0.287392416876976,0.343069584824419,0.090245207780133,0.353413914135583
"HC660_RS00110",468.179740896906,0.0776535815905613,0.258759353225273,0.518756443436331,0.780678860683468
"HC660_RS00115",153.414768979378,-0.0714094873161391,0.267064327290409,0.494510971788102,0.76409177285614
"HC660_RS00120",6.66674564563378,-0.106720868206552,0.287652875491313,0.27963208951074,0.595709506877058
"HC660_RS00125",13349.789117405,-0.0179661654907192,0.272383453549896,0.775238596569287,0.917244475839095
"HC660_RS00130",797.937878384644,0.11495297812434,0.183565422137455,0.416478455556156,0.707568592182299
"HC660_RS00135",458.618251474582,-0.135287344237993,0.201252589839154,0.35334975238296,0.667382678162191
"HC660_RS00140",470.836718176661,0.2137468661747,0.203705269894492,0.158239263004771,0.45275368748077
"HC660_RS00145",235.668007405384,-0.0435475517246945,0.230561374041182,0.740155082272791,0.900689577958056
"HC660_RS00150",33.8856137634876,0.108990992309814,0.239391283678546,0.442104561989705,0.728513168378154
"HC660_RS00155",71.9165776644868,0.0267610916914675,0.254756020853378,0.811096613462385,0.932435366308001
"HC660_RS00170",10.4468165977064,0.0613159735987392,0.266642773485682,0.547968858882593,0.799720245235319
"HC660_RS00180",3.72312140932185,-0.215069768956572,0.412847372391822,0.00136104472259059,0.0371585284008166
"HC660_RS00185",242.298742024768,-0.0760964113167292,0.223046056495635,0.585311622477457,0.818986895942545
"HC660_RS00190",732.115744001421,0.0142806874479925,0.177566618938435,0.922335125703098,0.972881872088471
"HC660_RS00195",547.934579422618,0.278087716355082,0.272134031037355,0.102635360072248,0.374480367831173
"HC660_RS00200",295.467656713462,0.037057547529491,0.211158439411682,0.792953466766935,0.924852469601722
"HC660_RS00205",302.854809782505,0.107186270438687,0.213291159156951,0.46196119701395,0.743152621356021
"HC660_RS00210",663.922762902973,0.294571900967807,0.234103740343801,0.0764672322662718,0.325611053283365
"HC660_RS00215",1070.45118718545,0.0943110644796025,0.212035266693335,0.503233246954035,0.769737803251136
"HC660_RS00220",1050.1023181774,0.0856121168133047,0.192742302393721,0.548275658622441,0.799720245235319
"HC660_RS00225",759.138412115853,0.234789837245422,0.212682070311319,0.130875550095643,0.419192776888065
"HC660_RS00230",149.047163152955,0.194439653438953,0.248003721538074,0.213822650660635,0.514940045392621
"HC660_RS00235",43.450305424617,0.375302189020803,0.384440877971369,0.0524857515537176,0.26604154067222
"HC660_RS00240",297.530771284298,0.119605743468727,0.200819516481978,0.411213237600625,0.705351647554955
"HC660_RS00245",2179.79601250482,-1.35626531211793,0.783522040507589,0.00238115079392976,0.0510546743757292
"HC660_RS00250",2083.23334890025,0.350732624051384,0.25661436887185,0.0471959741869356,0.252825893815327
"HC660_RS00255",430.724381973439,0.262226553197386,0.237825705736207,0.108253878865467,0.383092610159834
"HC660_RS00260",432.888875859872,-0.36675957887408,0.362899525810266,0.0538141734776549,0.269007218981691
"HC660_RS00265",74.9299136660585,-0.0212032231950094,0.22301245536496,0.874030704739202,0.959590939389876
"HC660_RS00270",344.145522775217,0.103908263287689,0.225790208557348,0.474875872264404,0.750616892629555
"HC660_RS00275",14.8041625872829,0.0403556206436767,0.26099213414279,0.694900232400627,0.881625947476605
"HC660_RS00280",2860.7026074867,-1.22945961491518,0.495267450012125,0.000574637458925623,0.0244345240530431
"HC660_RS00285",64.0538417813037,-0.15933847094026,0.292480490687358,0.22469468780739,0.53010494307957
"HC660_RS00290",466.816088162441,0.0373006163722152,0.17661454811107,0.787769135455687,0.922988909911919
"HC660_RS00295",1221.2781739262,0.239056481425709,0.167783360330545,0.0835808274387222,0.341385778266278
"HC660_RS00300",663.170566400589,0.106595100326373,0.182589013530401,0.450062492616936,0.733690432980001
"HC660_RS00305",1362.6729211726,-0.0986504524699153,0.257164817785784,0.441352611772653,0.727603016694402
"HC660_RS00310",1270.63430746923,0.28919972621287,0.236068669671402,0.0818097226575628,0.337326288559747
"HC660_RS00315",1393.28817068615,0.407422392774663,0.291033452395517,0.0324071796521368,0.210560017525916
"HC660_RS00320",12589.1322574404,0.0176763684582387,0.239591016489236,0.893098006096455,0.964281536972532
"HC660_RS00325",274.873648305635,0.0484133250413541,0.241401769610551,0.706409586265973,0.88678446960761
"HC660_RS00330",134.439624428471,0.00457467254031376,0.231463204124133,0.974814017354635,0.991007971870617
"HC660_RS00335",2768.31400689351,0.445055705672322,0.3074672871055,0.0252808319398895,0.186535693159711
"HC660_RS00340",312.515634431019,0.124464456981823,0.238844552891528,0.389656869086899,0.689318096143692
"HC660_RS00345",127.458176676365,-0.193254947924458,0.260145504025574,0.211999045154868,0.512085168714046
"HC660_RS00350",673.084119833622,0.368191821607944,0.2772049718045,0.0440820430586303,0.247198533767242
"HC660_RS00355",259.678774774012,0.408255889564357,0.280880062288833,0.030369878479137,0.202644061754369
"HC660_RS00360",285.197327194075,0.398129121238965,0.216039259180458,0.0166765545207421,0.158710290412807
"HC660_RS00365",305.986380882196,-0.0772598169724793,0.226862585515395,0.577501427461945,0.816205003140283
"HC660_RS00370",426.179882951177,-0.401139178615662,0.267732371828214,0.028996370803754,0.197924665879557
"HC660_RS00375",973.965967014492,-0.53074879831814,0.265000887829899,0.00670939908906417,0.0939827392918772
"HC660_RS00390",88.0046152126057,0.29202529537031,0.324658323354586,0.0928961391693431,0.361459222850453
"HC660_RS00395",43.0516164721249,0.097554921459164,0.256184234276646,0.451764078123793,0.734469252792696
"HC660_RS00400",8.62540580244549,0.0655340507496629,0.261198233654445,0.557774066836809,0.80263974481649
"HC660_RS00405",758.045043816768,-0.0911537220522038,0.247100481470778,0.490926318499889,0.762253770603883
"HC660_RS00410",382.230432405455,-0.0880453018785013,0.244595504872917,0.510948412766927,0.775034109253204
"HC660_RS00415",14639.9574136484,0.403289898422586,0.192641070434053,0.00994929259971686,0.122104954632889
"HC660_RS00420",273.314270395405,-0.0716150455601381,0.196504875845953,0.612247896791997,0.838139606437831
"HC660_RS00425",692.887324868418,0.100878982030443,0.226160001124306,0.471652042216317,0.748768159354737
"HC660_RS00430",67.2374059471102,-0.00628948469801701,0.22762834800722,0.960333850925705,0.986032925809632
"HC660_RS00435",1139.80963328556,0.33880766285427,0.25461641342152,0.0525965668181797,0.26604154067222
"HC660_RS00440",421.69315725187,-0.0235083554410421,0.199522537587531,0.864614948609302,0.956371812558714
"HC660_RS00445",688.116648899112,-0.208792077663252,0.2225259345318,0.178443953582497,0.473107712117613
"HC660_RS00450",402.436353426054,-0.025969258911957,0.217092763992712,0.848172368402724,0.950672903698625
"HC660_RS00455",652.578614248891,0.0637641288739453,0.224571290723926,0.648290314599445,0.857426535652475
"HC660_RS00460",451.952562807469,0.140547258068345,0.253326631184151,0.3294843312777,0.64777391578727
"HC660_RS00465",619.818572434634,0.336591495540252,0.275536328620056,0.059543115949073,0.28312415497195
"HC660_RS00470",224.940587263995,0.407647744490318,0.332244577617702,0.0384938314044347,0.23153467899202
"HC660_RS00475",2709.69257641469,0.296309445205378,0.211243619024533,0.0621549382951885,0.290827663781723
"HC660_RS00480",2068.04681719277,0.573602335866392,0.317755953927391,0.00831202984149902,0.107437406993844
"HC660_RS00485",8.76835303431357,0.102629548881051,0.277046343160695,0.359019996797801,0.67006036268714
"HC660_RS00490",4675.41088091295,0.0143698908167574,0.272924908133778,0.828420342737863,0.94005121635705
"HC660_RS00505",32.4377321858661,-0.259613185359889,0.472161696456972,0.0101341116881669,0.122720389047735
"HC660_RS00510",18.8301885147829,-0.0826608385916752,0.284211846801477,0.310806881487314,0.627803968857045
