"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"HC660_RS01120",2669.95924259325,-0.0843212258312807,0.233279573189827,0.525436622652746,0.808697824972072
"HC660_RS01125",401.43945486951,-0.110360156282619,0.210636884621495,0.441007389697157,0.763643597715914
"HC660_RS01130",1105.13648735763,-0.0863302405413724,0.188478309037961,0.534677511199719,0.814000353707392
"HC660_RS01135",1682.15099235211,0.102880895204606,0.211235610246088,0.468701188855941,0.780698772214683
"HC660_RS01140",3116.2191453861,-0.069154070772257,0.243713580723867,0.554042434829305,0.824857979810834
"HC660_RS01165",40.5736918227168,0.00358858705317878,0.247828789539799,0.976153503590342,0.991092069420009
"HC660_RS01170",94.4211420387022,0.165247339081265,0.2467994881055,0.26478409961286,0.621984109882858
"HC660_RS01175",29.4001913170748,-0.0301445001240971,0.228077621134164,0.812982154482857,0.935140150239256
"HC660_RS01180",15.3844089418056,0.00803634082714288,0.259906028532311,0.928304258563373,0.974030644523551
"HC660_RS01185",34.7722996180924,-0.0863051483863205,0.252586730687762,0.478080853020156,0.78724612219325
"HC660_RS01190",1.44767705028642,0.000356684469105724,0.272951029857368,0.989171208934765,NA
"HC660_RS01195",63.4375265019944,0.0964404779125105,0.237080640595161,0.476641957121211,0.78724612219325
"HC660_RS01200",13.6690229212923,-0.000907924576653947,0.259727394287481,0.989202257865578,0.99368775782567
"HC660_RS21310",3.56357484676373,-0.0175403882478726,0.270564387284541,0.729101723059799,NA
"HC660_RS01205",32.0375871483443,-0.111320481539036,0.258209149091333,0.381260236785564,0.720254557611386
"HC660_RS01210",25.6123556261474,0.29488522881094,0.406781375978524,0.0652329656171882,0.323156011896158
"HC660_RS01215",69.3314493102785,0.0624462427142808,0.217327806660529,0.649153775042796,0.866467825533008
"HC660_RS01220",74.0947648668159,0.379341899442065,0.300841667574985,0.0417134495959565,0.26153545850446
"HC660_RS01225",115.976042382727,0.116215779621874,0.203686443769385,0.416582590922814,0.749835851574832
"HC660_RS01240",442.366047595974,0.678155406465416,0.289463912850364,0.00190863395714177,0.0502000504192251
"HC660_RS01250",4.05885395259002,-0.0244334362963558,0.269599613767559,0.673631877108095,NA
"HC660_RS01255",62.8218877575388,-0.0469481912851996,0.224844659187685,0.720853305732555,0.900800920817438
"HC660_RS01260",15.0860822308382,-0.0593346187382469,0.273764639920752,0.404875599405361,0.737188242562133
"HC660_RS01265",580.441913073507,-0.238190867296642,0.366284920516512,0.0846477820808929,0.362060349606102
"HC660_RS01270",1032.16766307616,-0.372946334903688,0.271178467077182,0.0373390925248557,0.246567673007516
"HC660_RS01280",708.567244068355,0.0756921792621451,0.255479609017706,0.513190918937562,0.806847725288648
"HC660_RS01285",598.976264980148,0.119412777225396,0.279063614687304,0.291526919212337,0.653516041441424
"HC660_RS01290",3.70727102259429,-0.0335068031779367,0.274086554980872,0.445158993981744,NA
"HC660_RS01295",21.857965241266,-0.18142792669917,0.329872704125888,0.111756818473743,0.419381771241886
"HC660_RS01300",37.7892170721916,-0.020919965854884,0.246200829330233,0.845522167229697,0.949627081836302
"HC660_RS01315",147.942786677495,-0.0188924476974329,0.206662390118237,0.893466098125955,0.966234315627077
"HC660_RS01320",271.182738466745,-0.227277710269524,0.260968796977629,0.153061720678017,0.487654935582981
"HC660_RS01325",215.379462661783,-0.564712732081036,0.442568811251254,0.0165814157811327,0.165341462185697
"HC660_RS01330",88.7155117047191,-0.497181867613274,0.342722453855865,0.0183958390117745,0.17465535153179
"HC660_RS01335",251.568170641265,0.148575548366429,0.236443095400099,0.315251812432643,0.667576414292642
"HC660_RS01340",307.166880146161,0.574402312416965,0.299761037545756,0.00656636530001612,0.0957018942629542
"HC660_RS01345",250.921971176385,0.693207421971107,0.327366621158152,0.00302560345871035,0.0623967289209222
"HC660_RS01350",439.999581326323,0.319754310527249,0.271537947842444,0.0657421776553548,0.323156011896158
"HC660_RS01355",32.589946451241,0.0619437849925879,0.251207642635072,0.589659148727244,0.839077137896082
"HC660_RS01360",601.83546747329,-0.0754456935615397,0.245599816984701,0.540993042389514,0.817145399936525
"HC660_RS01365",74.1973752987134,0.014469045534733,0.22303327951366,0.913740135086353,0.970316645048876
