treatment,group,time,mean_rel,sd_rel,time_h
Baseline,SMG+13,1140,0.3339280309582304,0.4240575197579652,19
Baseline,SMG+13,1160,0.32273715690304494,0.4078419379330965,19.333333333333332
Baseline,SMG+13,1180,0.31847789970788765,0.40219173918620504,19.666666666666668
Baseline,SMG+13,1200,0.3153911671003342,0.4095401874257575,20
Baseline,SMG+13,1220,0.296781261099243,0.39313134643434083,20.333333333333332
Baseline,SMG+19.5,0,0,0,0
Baseline,SMG+19.5,20,-0.004430135881397323,0.0165584714173039,0.3333333333333333
Baseline,SMG+19.5,40,-0.011946358585154429,0.05917772990301933,0.6666666666666666
Baseline,SMG+19.5,60,-0.029096807504364587,0.06633881050830734,1
Baseline,SMG+19.5,80,-0.01795131822839747,0.09191015129531471,1.3333333333333333
Baseline,SMG+19.5,100,-0.045516765038271664,0.05561062588984739,1.6666666666666667
Baseline,SMG+19.5,120,-0.06677660456272543,0.08545779396369368,2
Baseline,SMG+19.5,140,-0.0901331510266712,0.11108638908679722,2.3333333333333335
Baseline,SMG+19.5,160,-0.1182094889514185,0.11541696598194845,2.6666666666666665
Baseline,SMG+19.5,180,-0.13763014221466158,0.11245835812091491,3
Baseline,SMG+19.5,200,-0.15392819281966458,0.10902368398526224,3.3333333333333335
Baseline,SMG+19.5,220,-0.16781818023286293,0.10674976818432183,3.6666666666666665
Baseline,SMG+19.5,240,-0.17997575749571587,0.10652037942411927,4
Baseline,SMG+19.5,260,-0.19020786276388565,0.10665485083416089,4.333333333333333
Baseline,SMG+19.5,280,-0.19937529854413158,0.10627756252424336,4.666666666666667
Baseline,SMG+19.5,300,-0.20791579503327315,0.10696801433057945,5
Baseline,SMG+19.5,320,-0.21931283786725592,0.10477581127426776,5.333333333333333
Baseline,SMG+19.5,340,-0.22898623215264524,0.10527277962932703,5.666666666666667
Baseline,SMG+19.5,360,-0.23935362314152797,0.10592759796703223,6
Baseline,SMG+19.5,380,-0.2434843181222644,0.11091070149495186,6.333333333333333
Baseline,SMG+19.5,400,-0.25319630411549554,0.11349694738651155,6.666666666666667
Baseline,SMG+19.5,420,-0.25748561239542217,0.11945111310010091,7
Baseline,SMG+19.5,440,-0.2594000101456421,0.12497805529341377,7.333333333333333
Baseline,SMG+19.5,460,-0.2571400904997314,0.12977530722225675,7.666666666666667
Baseline,SMG+19.5,480,-0.25797337798008363,0.1373040540469319,8
Baseline,SMG+19.5,500,-0.25506043655968275,0.13845405630482094,8.333333333333334
Baseline,SMG+19.5,520,-0.2462995299167313,0.14128296608650265,8.666666666666666
Baseline,SMG+19.5,540,-0.23645481177913447,0.1386885416962505,9
Baseline,SMG+19.5,560,-0.22814098506404645,0.1299589094669902,9.333333333333334
Baseline,SMG+19.5,580,-0.2177303777301687,0.12760846489395788,9.666666666666666
Baseline,SMG+19.5,600,-0.20776222257448088,0.1211550991153638,10
Baseline,SMG+19.5,620,-0.1974956046375573,0.10914719677968265,10.333333333333334
Baseline,SMG+19.5,640,-0.17702748335563917,0.09254229182126521,10.666666666666666
Baseline,SMG+19.5,660,-0.1599938189786041,0.08296908905275123,11
Baseline,SMG+19.5,680,-0.143874245178906,0.08158452516180188,11.333333333333334
Baseline,SMG+19.5,700,-0.12680692156866658,0.08192092827618122,11.666666666666666
Baseline,SMG+19.5,720,-0.11211022050762792,0.08047293006382843,12
Baseline,SMG+19.5,740,-0.09640111178871526,0.07476302546777625,12.333333333333334
Baseline,SMG+19.5,760,-0.07516809495183337,0.07321520211323009,12.666666666666666
Baseline,SMG+19.5,780,-0.06482617622322356,0.06959302402006894,13
Baseline,SMG+19.5,800,-0.05791154444909751,0.07286601949550134,13.333333333333334
Baseline,SMG+19.5,820,-0.04721535872035719,0.07006616835560238,13.666666666666666
Baseline,SMG+19.5,840,-0.03106374532686138,0.07439448242306962,14
Baseline,SMG+19.5,860,-0.025563608255561567,0.06817648190938223,14.333333333333334
Baseline,SMG+19.5,880,-0.018012664122426646,0.07137639435810253,14.666666666666666
Baseline,SMG+19.5,900,-0.01359568593952696,0.07278868371249526,15
Baseline,SMG+19.5,920,-0.01023147886420027,0.06596156711655932,15.333333333333334
Baseline,SMG+19.5,940,0.013483498261182485,0.054451239817712924,15.666666666666666
Baseline,SMG+19.5,960,0.014774726042125813,0.06181379463759973,16
Baseline,SMG+19.5,980,0.025727873175852758,0.057740840984668196,16.333333333333332
Baseline,SMG+19.5,1000,0.029563587914965057,0.05853278066285041,16.666666666666668
Baseline,SMG+19.5,1020,0.027030182095147882,0.06520347121436319,17
Baseline,SMG+19.5,1040,0.03060156668150369,0.06861749447430289,17.333333333333332
Baseline,SMG+19.5,1060,0.035176752871435624,0.0749130298031904,17.666666666666668
Baseline,SMG+19.5,1080,0.0340715980232937,0.07983896981046455,18
Baseline,SMG+19.5,1100,0.04332344514927179,0.07796335601559935,18.333333333333332
Baseline,SMG+19.5,1120,0.05653338141537241,0.07137939601305265,18.666666666666668
Baseline,SMG+19.5,1140,0.07648189598792948,0.06836914361619859,19
Baseline,SMG+19.5,1160,0.08418646683620148,0.06869717950452742,19.333333333333332
Baseline,SMG+19.5,1180,0.09099572106629694,0.07154916697957932,19.666666666666668
Baseline,SMG+19.5,1200,0.10070092735041519,0.07961472121939504,20
Baseline,SMG+19.5,1220,0.10620173042769485,0.08404171413781063,20.333333333333332
Baseline,SMG+6.5,0,0,0,0
Baseline,SMG+6.5,20,0.021565132806493584,0.0240643981422629,0.3333333333333333
Baseline,SMG+6.5,40,0.048023545865473034,0.06461273389122528,0.6666666666666666
Baseline,SMG+6.5,60,0.05965854906984386,0.09358520430857267,1
Baseline,SMG+6.5,80,0.08679848341237142,0.11372632600927789,1.3333333333333333
Baseline,SMG+6.5,100,0.1164207932081202,0.19089546650120362,1.6666666666666667
Baseline,SMG+6.5,120,0.12740649177930066,0.26946835699185495,2
Baseline,SMG+6.5,140,0.10524946932724838,0.2937440792063315,2.3333333333333335
Baseline,SMG+6.5,160,0.07884090057338862,0.29514402033916853,2.6666666666666665
Baseline,SMG+6.5,180,0.0632204974705603,0.29372741855328127,3
Baseline,SMG+6.5,200,0.04261760759743344,0.29519778390657364,3.3333333333333335
Baseline,SMG+6.5,220,0.013056576815837911,0.2778355050445978,3.6666666666666665
Baseline,SMG+6.5,240,-0.02977441372469802,0.23549937011077954,4
Baseline,SMG+6.5,260,-0.06309187181840233,0.2153539359872269,4.333333333333333
Baseline,SMG+6.5,280,-0.09235236832848313,0.2068146097777441,4.666666666666667
Baseline,SMG+6.5,300,-0.12872865779595466,0.21131566514534628,5
Baseline,SMG+6.5,320,-0.14857357169742422,0.22492636321807893,5.333333333333333
Baseline,SMG+6.5,340,-0.1665960183029798,0.24273623474509973,5.666666666666667
Baseline,SMG+6.5,360,-0.1748467952401513,0.26113008392643533,6
Baseline,SMG+6.5,380,-0.18443530908213254,0.27551930365583743,6.333333333333333
Baseline,SMG+6.5,400,-0.18862985683427197,0.28719169746904016,6.666666666666667
Baseline,SMG+6.5,420,-0.19365427691136278,0.2889046344691436,7
Baseline,SMG+6.5,440,-0.19335558851081366,0.2951571781408023,7.333333333333333
Baseline,SMG+6.5,460,-0.18188230674308561,0.300210185675914,7.666666666666667
Baseline,SMG+6.5,480,-0.16288026968299765,0.3103622915924372,8
Baseline,SMG+6.5,500,-0.1443730831362967,0.31306259253127044,8.333333333333334
Baseline,SMG+6.5,520,-0.12066140843574732,0.3218693233157101,8.666666666666666
Baseline,SMG+6.5,540,-0.1081413649386547,0.3187854988674843,9
Baseline,SMG+6.5,560,-0.09764254898575553,0.31102131430213065,9.333333333333334
Baseline,SMG+6.5,580,-0.06238594773196836,0.30712114547517144,9.666666666666666
Baseline,SMG+6.5,600,-0.032632378624934864,0.3104830444249779,10
Baseline,SMG+6.5,620,-0.015048452648829947,0.3006643585345378,10.333333333333334
Baseline,SMG+6.5,640,0.017246645805144782,0.3084805261897614,10.666666666666666
Baseline,SMG+6.5,660,0.04554927291726022,0.31258773960413366,11
Baseline,SMG+6.5,680,0.06855001038350472,0.3027911484545618,11.333333333333334
Baseline,SMG+6.5,700,0.10192588922622649,0.3016786735386385,11.666666666666666
Baseline,SMG+6.5,720,0.12481377709876902,0.2984304728324756,12
Baseline,SMG+6.5,740,0.16414284169130913,0.29105257125543843,12.333333333333334
Baseline,SMG+6.5,760,0.17297206104785331,0.27924857659544405,12.666666666666666
Baseline,SMG+6.5,780,0.1959246560407154,0.2763488811717008,13
Baseline,SMG+6.5,800,0.22255441498835876,0.2794209131082728,13.333333333333334
Baseline,SMG+6.5,820,0.2342526531386957,0.276585860465155,13.666666666666666
Baseline,SMG+6.5,840,0.24547107971384285,0.277580689056631,14
Baseline,SMG+6.5,860,0.25967389772474925,0.28329370715854124,14.333333333333334
Baseline,SMG+6.5,880,0.2574908322743131,0.2876146283135832,14.666666666666666
Baseline,SMG+6.5,900,0.23890891799914918,0.2870196645337766,15
Baseline,SMG+6.5,920,0.2429546802005924,0.27768323329239814,15.333333333333334
Baseline,SMG+6.5,940,0.2184395515347784,0.27945049365023455,15.666666666666666
Baseline,SMG+6.5,960,0.20693659982642795,0.2829897832392438,16
Baseline,SMG+6.5,980,0.224556678979939,0.292543885220415,16.333333333333332
Baseline,SMG+6.5,1000,0.1954513888350376,0.2626196099763621,16.666666666666668
Baseline,SMG+6.5,1020,0.17079946466617513,0.24799835947091578,17
Baseline,SMG+6.5,1040,0.15857350575166146,0.24315696968452624,17.333333333333332
Baseline,SMG+6.5,1060,0.14359360484612904,0.23971651505525135,17.666666666666668
Baseline,SMG+6.5,1080,0.13997123265571626,0.2442208015743095,18
Baseline,SMG+6.5,1100,0.13996135369035526,0.2508078217551121,18.333333333333332
Baseline,SMG+6.5,1120,0.14284234395128562,0.2599745977212095,18.666666666666668
Baseline,SMG+6.5,1140,0.1562381404476181,0.27159442643447945,19
Baseline,SMG+6.5,1160,0.16996018324054818,0.28679705935750943,19.333333333333332
Baseline,SMG+6.5,1180,0.18410036223516085,0.2899793355347837,19.666666666666668
Baseline,SMG+6.5,1200,0.19759764111902772,0.2973080996892436,20
Baseline,SMG+6.5,1220,0.2094913851536612,0.3041136564690541,20.333333333333332
H2O2,1g+13,0,0,0,0
H2O2,1g+13,20,-0.07968267798411521,0.0464385565442586,0.3333333333333333
H2O2,1g+13,40,-0.12970488952475473,0.08396067534187142,0.6666666666666666
H2O2,1g+13,60,-0.15398873017721326,0.1070045880305728,1
H2O2,1g+13,80,-0.19163598956798927,0.12704902301992493,1.3333333333333333
H2O2,1g+13,100,-0.2045918061325677,0.11244096143171621,1.6666666666666667
H2O2,1g+13,120,-0.220434607000651,0.11856606346119036,2
H2O2,1g+13,140,-0.22327372250159014,0.12070056486019924,2.3333333333333335
H2O2,1g+13,160,-0.2344726016711984,0.11593403882557085,2.6666666666666665
H2O2,1g+13,180,-0.24046311851851576,0.11710690640795515,3
H2O2,1g+13,200,-0.2450828845694786,0.12032483934467224,3.3333333333333335
H2O2,1g+13,220,-0.24595188868267512,0.10845770889103393,3.6666666666666665
H2O2,1g+13,240,-0.2533902506579986,0.11301792305968521,4
H2O2,1g+13,260,-0.2646927789093753,0.11996443379680342,4.333333333333333
H2O2,1g+13,280,-0.25718648435828956,0.11245601934417597,4.666666666666667
H2O2,1g+13,300,-0.25714696349995025,0.1128028598798514,5
H2O2,1g+13,320,-0.2692447697248245,0.11469187122172608,5.333333333333333
H2O2,1g+13,340,-0.2687516170051751,0.11434605118334532,5.666666666666667
H2O2,1g+13,360,-0.26696091406217276,0.11452049539897899,6
H2O2,1g+13,380,-0.2716391402577194,0.11081837752747085,6.333333333333333
H2O2,1g+13,400,-0.2720602756828495,0.11376307799694194,6.666666666666667
H2O2,1g+13,420,-0.2721112511922138,0.11324015270707932,7
H2O2,1g+13,440,-0.2816979924833976,0.11132893124365031,7.333333333333333
H2O2,1g+13,460,-0.2798519989192534,0.11456781370894334,7.666666666666667
H2O2,1g+13,480,-0.28282940352570446,0.1162545348592418,8
H2O2,1g+13,500,-0.28103071130049667,0.11317776541097742,8.333333333333334
H2O2,1g+13,520,-0.2794239141007678,0.11006329062907987,8.666666666666666
H2O2,1g+13,540,-0.2850199876485683,0.11662894521524247,9
H2O2,1g+13,560,-0.28714104959124526,0.11470902159350996,9.333333333333334
H2O2,1g+13,580,-0.2834641392746852,0.12193968868234148,9.666666666666666
H2O2,1g+13,600,-0.28502323440678556,0.12344833690114233,10
H2O2,1g+13,620,-0.28136709808772314,0.11945342686715905,10.333333333333334
H2O2,1g+13,640,-0.28366752812449914,0.1215676494769172,10.666666666666666
H2O2,1g+13,660,-0.2868057418257943,0.12156382311031029,11
H2O2,1g+13,680,-0.28531157477817015,0.12139512090521398,11.333333333333334
H2O2,1g+13,700,-0.28595947494068513,0.12245023030275443,11.666666666666666
H2O2,1g+13,720,-0.284351725618686,0.119254460211756,12
H2O2,1g+13,740,-0.28855163528187106,0.12087031167938148,12.333333333333334
H2O2,1g+13,760,-0.2852930788458966,0.12313693903945688,12.666666666666666
H2O2,1g+13,780,-0.290859689886659,0.12459142978833658,13
H2O2,1g+13,800,-0.2882763606615485,0.12110154567744463,13.333333333333334
H2O2,1g+13,820,-0.29130375147292903,0.12355328065410706,13.666666666666666
H2O2,1g+13,840,-0.29207279648231593,0.12360725607717017,14
H2O2,1g+13,860,-0.2909125615924552,0.1232266904402653,14.333333333333334
H2O2,1g+13,880,-0.29136866203384226,0.12489621642628558,14.666666666666666
H2O2,1g+13,900,-0.2902084544968462,0.12371500670817974,15
H2O2,1g+13,920,-0.29164165725747515,0.12296903063184235,15.333333333333334
H2O2,1g+13,940,-0.2914877866552202,0.12532540730389913,15.666666666666666
H2O2,1g+13,960,-0.28621136659847213,0.12545257596671505,16
H2O2,1g+13,980,-0.29122502296870056,0.12253031471651017,16.333333333333332
H2O2,1g+13,1000,-0.2914228487414428,0.12478779605225608,16.666666666666668
H2O2,1g+13,1020,-0.29232135000432913,0.12442224532152346,17
H2O2,1g+13,1040,-0.29075655543531315,0.12311773630964032,17.333333333333332
H2O2,1g+13,1060,-0.28993373239161413,0.12386692516232473,17.666666666666668
H2O2,1g+13,1080,-0.2872521206102151,0.12306735828904619,18
H2O2,1g+13,1100,-0.2885325496523417,0.12429640343927942,18.333333333333332
H2O2,1g+13,1120,-0.2905070970124482,0.1233373050997386,18.666666666666668
H2O2,1g+13,1140,-0.28952321711381107,0.12473120764957664,19
H2O2,1g+13,1160,-0.2900259061303207,0.12387642522491009,19.333333333333332
H2O2,1g+13,1180,-0.28929724969795967,0.12404042836745936,19.666666666666668
H2O2,1g+13,1200,-0.289844855326192,0.12516538133735636,20
H2O2,1g+13,1220,-0.28863130037595297,0.12386004431429329,20.333333333333332
H2O2,1g+19.5,0,0,0,0
H2O2,1g+19.5,20,-0.03119192229719829,0.01348104101838098,0.3333333333333333
H2O2,1g+19.5,40,-0.06869678268757232,0.02325666564236665,0.6666666666666666
H2O2,1g+19.5,60,-0.08029208967420871,0.054274034676992856,1
H2O2,1g+19.5,80,-0.1158227424297905,0.060135770471193964,1.3333333333333333
H2O2,1g+19.5,100,-0.12062012643340117,0.059112679788445234,1.6666666666666667
H2O2,1g+19.5,120,-0.13480541105488603,0.05886669782233119,2
H2O2,1g+19.5,140,-0.13872700459131615,0.05754451070328555,2.3333333333333335
H2O2,1g+19.5,160,-0.13384240077540918,0.06313148827802871,2.6666666666666665
H2O2,1g+19.5,180,-0.14307734342749537,0.0620789666607857,3
H2O2,1g+19.5,200,-0.1511035484988827,0.06739410567772353,3.3333333333333335
H2O2,1g+19.5,220,-0.14772406700898913,0.07081917888910483,3.6666666666666665
H2O2,1g+19.5,240,-0.15337737410742783,0.07060643042514572,4
H2O2,1g+19.5,260,-0.1471289625412479,0.07829407133767217,4.333333333333333
H2O2,1g+19.5,280,-0.14835027750878,0.08225537189319845,4.666666666666667
H2O2,1g+19.5,300,-0.13487276769776144,0.0767624720958523,5
H2O2,1g+19.5,320,-0.14699144943889592,0.0811576564566688,5.333333333333333
H2O2,1g+19.5,340,-0.1431490898891964,0.08197612697740944,5.666666666666667
H2O2,1g+19.5,360,-0.14032303027637022,0.07842613257536925,6
H2O2,1g+19.5,380,-0.13765713249778017,0.08497655802953001,6.333333333333333
H2O2,1g+19.5,400,-0.12765739315878577,0.0875295384515341,6.666666666666667
H2O2,1g+19.5,420,-0.1357730427881068,0.08526390769983454,7
H2O2,1g+19.5,440,-0.1261380404171966,0.08516793316064969,7.333333333333333
H2O2,1g+19.5,460,-0.1152525126440894,0.08649551048727702,7.666666666666667
H2O2,1g+19.5,480,-0.12336995234838305,0.08249934398285928,8
H2O2,1g+19.5,500,-0.1109429038087783,0.0781189578967272,8.333333333333334
H2O2,1g+19.5,520,-0.11258386158425807,0.088198414324764135,8.666666666666666
H2O2,1g+19.5,540,-0.11106341943370922,0.09303087192962375,9
H2O2,1g+19.5,560,-0.11148400723355271,0.08522238526699717,9.333333333333334
H2O2,1g+19.5,580,-0.11230107427888235,0.08238648345903188,9.666666666666666
H2O2,1g+19.5,600,-0.10687567799361156,0.0829950333598227,10
H2O2,1g+19.5,620,-0.11419900326773424,0.08792458567979831,10.333333333333334
H2O2,1g+19.5,640,-0.11207603145755334,0.08254064617010079,10.666666666666666
H2O2,1g+19.5,660,-0.11210889351007841,0.09106795883618578,11
H2O2,1g+19.5,680,-0.11434380221120227,0.09364233251671696,11.333333333333334
H2O2,1g+19.5,700,-0.11098898835086825,0.08365282563709692,11.666666666666666
H2O2,1g+19.5,720,-0.12011330145997311,0.09117075626959549,12
H2O2,1g+19.5,740,-0.11622025734564875,0.08269252124723676,12.333333333333334
H2O2,1g+19.5,760,-0.12701872996358124,0.09332120579712418,12.666666666666666
H2O2,1g+19.5,780,-0.13158174262377934,0.08425557847327314,13
H2O2,1g+19.5,800,-0.13937713840486932,0.08385439466906952,13.333333333333334
H2O2,1g+19.5,820,-0.14011783422205368,0.08799345162329661,13.666666666666666
H2O2,1g+19.5,840,-0.14427829658876878,0.08720371018833267,14
H2O2,1g+19.5,860,-0.15039885091266153,0.0941570074604634,14.333333333333334
H2O2,1g+19.5,880,-0.15260017209217028,0.08270796126960477,14.666666666666666
H2O2,1g+19.5,900,-0.15917048357113814,0.07125953252927968,15
H2O2,1g+19.5,920,-0.17052908732238503,0.08287344375917674,15.333333333333334
H2O2,1g+19.5,940,-0.17917496869060184,0.08242814701842002,15.666666666666666
H2O2,1g+19.5,960,-0.1800532787206475,0.0857486117757504,16
H2O2,1g+19.5,980,-0.1901122817847406,0.08286471809274695,16.333333333333332
H2O2,1g+19.5,1000,-0.18716805755854646,0.08820055499851064,16.666666666666668
H2O2,1g+19.5,1020,-0.1957085887080046,0.08381245822579342,17
H2O2,1g+19.5,1040,-0.1962584752381251,0.08944225098753747,17.333333333333332
H2O2,1g+19.5,1060,-0.1989398930499496,0.09119392247213357,17.666666666666668
H2O2,1g+19.5,1080,-0.20769664830889592,0.08776346863904556,18
H2O2,1g+19.5,1100,-0.21643165914878257,0.0839015268185976,18.333333333333332
H2O2,1g+19.5,1120,-0.21995325376356312,0.08396862035105196,18.666666666666668
H2O2,1g+19.5,1140,-0.22195166781537098,0.08462456066222075,19
H2O2,1g+19.5,1160,-0.22640232573434432,0.08407196951603546,19.333333333333332
H2O2,1g+19.5,1180,-0.22832814189235462,0.08501147998458104,19.666666666666668
H2O2,1g+19.5,1200,-0.2311400027251341,0.08648352261758396,20
H2O2,1g+19.5,1220,-0.2331783172753347,0.08726495721418007,20.333333333333332
H2O2,1g+6.5,0,0,0,0
H2O2,1g+6.5,20,-0.005300252428351313,0.1508078484010762,0.3333333333333333
H2O2,1g+6.5,40,-0.09749215566568283,0.21345103428359138,0.6666666666666666
H2O2,1g+6.5,60,-0.13042255389888285,0.3136011644233564,1
H2O2,1g+6.5,80,-0.13057740778539598,0.3353411809845301,1.3333333333333333
H2O2,1g+6.5,100,-0.14616488515671053,0.32696043008279413,1.6666666666666667
H2O2,1g+6.5,120,-0.1330287422901254,0.32809804755424365,2
H2O2,1g+6.5,140,-0.1019531413268842,0.35324171456228587,2.3333333333333335
H2O2,1g+6.5,160,-0.11994450839890797,0.3612009600706186,2.6666666666666665
H2O2,1g+6.5,180,-0.156888337514216,0.33983910806354845,3
H2O2,1g+6.5,200,-0.14984157055383854,0.3571845990632427,3.3333333333333335
H2O2,1g+6.5,220,-0.15784477368451483,0.3703147702392427,3.6666666666666665
H2O2,1g+6.5,240,-0.1675419896336904,0.31106076080755934,4
H2O2,1g+6.5,260,-0.19709160359394515,0.2865713581240935,4.333333333333333
H2O2,1g+6.5,280,-0.2409786445345196,0.1937511540981376,4.666666666666667
H2O2,1g+6.5,300,-0.22929328329146567,0.21877461563470615,5
H2O2,1g+6.5,320,-0.2508095483591697,0.22089596703755204,5.333333333333333
H2O2,1g+6.5,340,-0.3056851420218427,0.11643710305982768,5.666666666666667
H2O2,1g+6.5,360,-0.3234137051520673,0.11263702726555415,6
H2O2,1g+6.5,380,-0.25051054655372706,0.19945642162564545,6.333333333333333
H2O2,1g+6.5,400,-0.31235666360140524,0.1145803565650911,6.666666666666667
H2O2,1g+6.5,420,-0.352528158909018,0.060732663611671525,7
H2O2,1g+6.5,440,-0.2807771569435094,0.1585024763251625,7.333333333333333
H2O2,1g+6.5,460,-0.3322434270885227,0.09354167043363532,7.666666666666667
H2O2,1g+6.5,480,-0.2959359840165001,0.16018750424126862,8
H2O2,1g+6.5,500,-0.3524016147825993,0.05602448818911002,8.333333333333334
H2O2,1g+6.5,520,-0.3496027796360307,0.05187786260921906,8.666666666666666
H2O2,1g+6.5,540,-0.34779610629719393,0.06195261992459751,9
H2O2,1g+6.5,560,-0.3343156871064378,0.08652802605938367,9.333333333333334
H2O2,1g+6.5,580,-0.3020330895738376,0.1470851717535999,9.666666666666666
H2O2,1g+6.5,600,-0.35995022685407235,0.052645540066051294,10
H2O2,1g+6.5,620,-0.34165813550113566,0.09942322005233678,10.333333333333334
H2O2,1g+6.5,640,-0.3286852534576749,0.11844094032016766,10.666666666666666
H2O2,1g+6.5,660,-0.3602459750734406,0.06365796493782111,11
H2O2,1g+6.5,680,-0.33522833720470957,0.09825594133261045,11.333333333333334
H2O2,1g+6.5,700,-0.35248812534124147,0.07651892654097248,11.666666666666666
H2O2,1g+6.5,720,-0.34068876627112804,0.09821231602604874,12
H2O2,1g+6.5,740,-0.3625097849208082,0.060104407561529315,12.333333333333334
H2O2,1g+6.5,760,-0.3610040560760638,0.06979261615458099,12.666666666666666
H2O2,1g+6.5,780,-0.3294052168053333,0.11441195715564575,13
H2O2,1g+6.5,800,-0.3513990256147536,0.07095761007924782,13.333333333333334
H2O2,1g+6.5,820,-0.37064751770799725,0.04569920121074153,13.666666666666666
H2O2,1g+6.5,840,-0.3197767433650653,0.1309636832988423,14
H2O2,1g+6.5,860,-0.37068760070931184,0.04654462927872527,14.333333333333334
H2O2,1g+6.5,880,-0.3698706513154767,0.04882839000265858,14.666666666666666
H2O2,1g+6.5,900,-0.3682167041235909,0.0530817821575296,15
H2O2,1g+6.5,920,-0.37222972400581544,0.05133639219557434,15.333333333333334
H2O2,1g+6.5,940,-0.3735468383964957,0.042725948875528726,15.666666666666666
H2O2,1g+6.5,960,-0.37228460476757896,0.04504906697708326,16
H2O2,1g+6.5,980,-0.3707655510864822,0.04545538663658097,16.333333333333332
H2O2,1g+6.5,1000,-0.3427521623601694,0.09498984315131165,16.666666666666668
H2O2,1g+6.5,1020,-0.34435153703169297,0.0871556863079788,17
H2O2,1g+6.5,1040,-0.3705730033094565,0.04238478025608519,17.333333333333332
H2O2,1g+6.5,1060,-0.36360359985088186,0.05748186546789029,17.666666666666668
H2O2,1g+6.5,1080,-0.37010555699669745,0.047250619912362034,18
H2O2,1g+6.5,1100,-0.3639686574773537,0.055237376565467566,18.333333333333332
H2O2,1g+6.5,1120,-0.37607940135808493,0.040115318483609566,18.666666666666668
H2O2,1g+6.5,1140,-0.3723501299281794,0.045027049413021956,19
H2O2,1g+6.5,1160,-0.34080303364167186,0.09807950021719579,19.333333333333332
H2O2,1g+6.5,1180,-0.3729102358280409,0.041195649799376045,19.666666666666668
H2O2,1g+6.5,1200,-0.3741165731111259,0.042523226527757106,20
H2O2,1g+6.5,1220,-0.3646974177011127,0.0577089520504364,20.333333333333332
H2O2,Ctrl,0,0,0,0
H2O2,Ctrl,20,-0.11830293228670564,0.0785772116914385,0.3333333333333333
H2O2,Ctrl,40,-0.262919049064975,0.10626973723392925,0.6666666666666666
H2O2,Ctrl,60,-0.2970004047891384,0.10607806265712506,1
H2O2,Ctrl,80,-0.32755523107078266,0.1105118357524324,1.3333333333333333
H2O2,Ctrl,100,-0.3380771674158111,0.0972603239233436,1.6666666666666667
H2O2,Ctrl,120,-0.3323267190197965,0.12007634736912959,2
H2O2,Ctrl,140,-0.3495697879435721,0.11237439546576844,2.3333333333333335
H2O2,Ctrl,160,-0.35503513898169375,0.10092749889678315,2.6666666666666665
H2O2,Ctrl,180,-0.34399579572721634,0.11860598497999536,3
H2O2,Ctrl,200,-0.3817120998417883,0.11471497761424629,3.3333333333333335
H2O2,Ctrl,220,-0.36456785353697435,0.11652802391233093,3.6666666666666665
H2O2,Ctrl,240,-0.3745561124751986,0.12435219596665474,4
H2O2,Ctrl,260,-0.40149786304311863,0.11648966602741366,4.333333333333333
H2O2,Ctrl,280,-0.37893512943218083,0.1250186847101395,4.666666666666667
H2O2,Ctrl,300,-0.383939861724963,0.12417511431780985,5
H2O2,Ctrl,320,-0.3885881845512818,0.11842386104715438,5.333333333333333
H2O2,Ctrl,340,-0.40219068303721456,0.11674307214347532,5.666666666666667
H2O2,Ctrl,360,-0.4019575390573964,0.12406288733620212,6
H2O2,Ctrl,380,-0.41581356838227146,0.12291175434565911,6.333333333333333
H2O2,Ctrl,400,-0.40188058141569866,0.1154684322227083,6.666666666666667
H2O2,Ctrl,420,-0.4144077125294983,0.11588138973297837,7
H2O2,Ctrl,440,-0.3958830155787007,0.11638216474805568,7.333333333333333
H2O2,Ctrl,460,-0.41280506835082215,0.11260735764706369,7.666666666666667
H2O2,Ctrl,480,-0.4183370831811002,0.11194503485209152,8
H2O2,Ctrl,500,-0.42793274145349347,0.11626640143491658,8.333333333333334
H2O2,Ctrl,520,-0.41325517555389174,0.10844304079814876,8.666666666666666
H2O2,Ctrl,540,-0.43219868636139436,0.10537318065267468,9
H2O2,Ctrl,560,-0.4229898152549458,0.11946483713552856,9.333333333333334
H2O2,Ctrl,580,-0.41806360671272563,0.10433544699445484,9.666666666666666
H2O2,Ctrl,600,-0.4288223080452465,0.10597681787248084,10
H2O2,Ctrl,620,-0.43049190441347185,0.11698177589892284,10.333333333333334
H2O2,Ctrl,640,-0.43894036870573877,0.10763764158698834,10.666666666666666
H2O2,Ctrl,660,-0.4188282664268151,0.1139078993727608,11
H2O2,Ctrl,680,-0.4296394188122667,0.10621757342991849,11.333333333333334
H2O2,Ctrl,700,-0.4294432802224632,0.09983802276112569,11.666666666666666
H2O2,Ctrl,720,-0.4362623139620252,0.10520339402917395,12
H2O2,Ctrl,740,-0.43863002116389177,0.1123111890073898,12.333333333333334
H2O2,Ctrl,760,-0.4422545406240966,0.10481606397189662,12.666666666666666
H2O2,Ctrl,780,-0.42913195145338545,0.1179039090741697,13
H2O2,Ctrl,800,-0.4552319722878199,0.09479643188098069,13.333333333333334
H2O2,Ctrl,820,-0.44554259511102795,0.10823146306377944,13.666666666666666
H2O2,Ctrl,840,-0.4536395876337225,0.09476464273137501,14
H2O2,Ctrl,860,-0.4485983437089194,0.10108743332496155,14.333333333333334
H2O2,Ctrl,880,-0.44860355698950244,0.10192448657592752,14.666666666666666
H2O2,Ctrl,900,-0.4457390217287105,0.1113186280135522,15
