"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"HC660_RS00005",1851.97716152126,0.0494080702280218,0.16016636689349,0.675403431946817,0.886199835351105
"HC660_RS00010",1672.66819261855,0.159041851265065,0.2448412221046,0.165225297192649,0.511720178140071
"HC660_RS00015",106.331023338209,0.0309432950668734,0.213004847916106,0.690076125718177,0.893718613240505
"HC660_RS00020",1100.34837293307,0.00191083677883539,0.207313093494074,0.996640282060949,0.998446335124182
"HC660_RS00025",264.950959100892,-0.000229031686629456,0.209746523396251,0.992027046936532,0.997709366819575
"HC660_RS00030",3812.72410378226,0.154479676751504,0.249870257774763,0.164927494306203,0.51129513209252
"HC660_RS00035",5672.37643096597,0.277099791483412,0.315743879938858,0.0599336877490137,0.34816119485723
"HC660_RS00040",29.5411648250525,-0.0365780767226171,0.204216937571762,0.688585659494028,0.893718613240505
"HC660_RS00055",35.3681331040183,0.0328309621938155,0.216755699777749,0.648252859539458,0.876788503898406
"HC660_RS00065",31.8355169356966,0.0324847274320851,0.216365894101106,0.647536862313336,0.876788503898406
"HC660_RS00070",2489.06869934394,0.0914335909349671,0.220494465477896,0.347569705633131,0.68706121191007
"HC660_RS00075",2017.30020464876,0.0840248795190948,0.206940676861522,0.429896039189606,0.749324835518615
"HC660_RS00080",1692.09513211665,0.0580792889085604,0.189257007449427,0.604554361311627,0.853227858200511
"HC660_RS00085",3062.55514817102,0.168596082106319,0.1897242266401,0.183974911977026,0.52743715041296
"HC660_RS00090",1017.71259500528,0.371768438271329,0.322351789759871,0.0303314038937128,0.275268622448003
"HC660_RS00095",12.894351671055,-0.000401108196925975,0.218934445395937,0.992267383571392,NA
"HC660_RS00100",253.749897681093,0.129429833322631,0.229762693142295,0.241864665054123,0.586943408155838
"HC660_RS00105",100.85554627596,-0.134199260152761,0.21737385705585,0.256455970829022,0.603368155178443
"HC660_RS00110",438.668688670991,-0.00725500231428123,0.195067146576424,0.935927648611369,0.980480001623674
"HC660_RS00115",167.522107374668,-0.288614602561204,0.326816422252305,0.0549241218280515,0.338205373130564
"HC660_RS00120",9.38182217809548,0.0274944899019999,0.218300838771103,0.667609680238061,NA
"HC660_RS00125",21188.4251570088,0.020229722371222,0.223563961541424,0.627933761683902,0.867134174648419
"HC660_RS00130",771.938609410875,-0.0161228297213245,0.179585554147622,0.88261884600674,0.964705867527612
"HC660_RS00135",549.294203188165,-0.1559732026164,0.175138254258957,0.20615061760744,0.549253334581622
"HC660_RS00140",572.305823591011,0.532887129976692,0.309172920923318,0.00727780691532986,0.14455380561766
"HC660_RS00145",297.376120390644,0.0604759183957092,0.201594020899521,0.554044661138913,0.82116449553073
"HC660_RS00150",33.1330542712914,-0.00767872979581291,0.195344373423661,0.936732325940737,0.980480001623674
"HC660_RS00155",90.8661686232368,0.0735002538021176,0.215408559011309,0.435653988167373,0.752637645182904
"HC660_RS00170",14.7407876492023,0.0945261357803132,0.22953054112756,0.292560509823268,NA
"HC660_RS00180",4.39723239453596,-0.0190184175805988,0.222926859684926,0.652525505271142,NA
"HC660_RS00185",202.032393545838,-0.25923238162261,0.345465141047159,0.0590228112847939,0.347247811670736
"HC660_RS00190",583.854301702342,-0.438106339426335,0.233829923254771,0.00829037750841035,0.15536261127343
"HC660_RS00195",434.608402970769,0.00545023366889576,0.200699436143328,0.956741947724779,0.988325456431981
"HC660_RS00200",269.215487813312,-0.0116113322009422,0.195845685880848,0.897944384388041,0.96935679075641
"HC660_RS00205",290.407696609327,-0.0192854777435319,0.18487151127674,0.854946112571716,0.954014179517894
"HC660_RS00210",587.060524650732,0.0267771827605631,0.181162808168355,0.808349528008854,0.94066192498084
"HC660_RS00215",917.588059752621,-0.0383319169151934,0.196010335345855,0.704153933145037,0.901231323464696
"HC660_RS00220",1031.91029252597,0.0341982518071957,0.170248857024338,0.767434484232107,0.92562559828842
"HC660_RS00225",799.475228921171,0.151947984857674,0.161195457723532,0.202281714204207,0.544375691409388
"HC660_RS00230",150.015194585548,0.20333376822525,0.267412473983731,0.115430380558693,0.44512429267928
"HC660_RS00235",40.3137172852925,0.327119213152463,0.480662481015491,0.0306059290257312,0.275268622448003
"HC660_RS00240",328.497286256416,0.249460174627445,0.278597107570348,0.0801055602083389,0.393062342028195
"HC660_RS00245",3021.57520919144,-0.331702565382168,0.877160034355789,0.00489173474168982,0.121999128858535
